weather system,date,heightAboveMSL,Regions
Trough,2025-06-24,1.5 km,West Uttar Pradesh ; East Uttar Pradesh ; NW Bay ; East Madhya Pradesh ; Jharkhand ; Odisha
Trough,2025-06-24,0.9 km,Punjab ; Bangladesh ; West Uttar Pradesh ; East Uttar Pradesh
Upper-Level Cyclonic Circulation,2025-06-24,3.1 km to 7.6 km,Jharkhand
Trough,2025-06-24,3.1 km,NE Arabian Sea ; Jharkhand
Upper-Level Cyclonic Circulation,2025-06-24,0.9 km,Assam & Meghalaya
Upper-Level Cyclonic Circulation,2025-06-25,5.8 km,East Madhya Pradesh
Upper-Level Cyclonic Circulation,2025-06-25,7.6 km,NW Bay ; Odisha ; Gangetic West Bengal
Trough,2025-06-25,3.1 km to 5.8 km,NE Arabian Sea ; Gujarat Region ; Madhya Maharashtra ; East Madhya Pradesh
Trough,2025-06-26,1.5 km to 7.6 km,NE Arabian Sea ; NW Bay ; Odisha ; Gangetic West Bengal ; Gujarat Region ; West Madhya Pradesh ; East Madhya Pradesh ; Chhattisgarh
Upper-Level Cyclonic Circulation,2025-06-26,0.9 km,East Madhya Pradesh
Upper-Level Cyclonic Circulation,2025-06-27,5.8 km,West Rajasthan
Trough,2025-06-27,5.8 km,West Rajasthan ; East Rajasthan ; West Madhya Pradesh ; East Madhya Pradesh ; Jharkhand ; Gangetic West Bengal ; Bangladesh
Trough,2025-06-27,4.5 km to 5.8 km,SE Arabian Sea ; Gujarat Region ; Madhya Maharashtra ; Vidarbha ; Chhattisgarh ; Odisha
Low Pressure (L) with associated CYCIR,2025-06-28,7.6 km,Saurashtra & Kutch ; NE Arabian Sea
Upper-Level Cyclonic Circulation,2025-06-28,4.5 km,Bangladesh ; Gangetic West Bengal
Cyclonic Circulation (CYCIR),2025-06-28,1.5 km,West Uttar Pradesh ; East Uttar Pradesh
Trough,2025-06-28,3.1 km to 4.5 km,Bangladesh ; Gangetic West Bengal ; Jharkhand ; Chhattisgarh ; East Madhya Pradesh ; West Madhya Pradesh
Cyclonic Circulation (CYCIR),2025-06-28,0.9 km,Assam & Meghalaya
Trough,2025-06-30,0.9 km to 3.1 km,West Uttar Pradesh ; East Uttar Pradesh ; Jharkhand ; Gangetic West Bengal
Cyclonic Circulation (CYCIR),2025-06-30,3.1 km,West Rajasthan ; Gujarat Region
Well Marked Low Pressure Area (WML) with associated CYCIR,2025-06-19,7.6 km,Jharkhand ; Gangetic West Bengal
Upper-Level Cyclonic Circulation,2025-06-19,1.5 km,West Rajasthan
Cyclonic Circulation (CYCIR),2025-06-19,4.5 km,East Rajasthan
Trough,2025-06-19,3.1 km to 5.8 km,West Uttar Pradesh ; Gujarat Region ; East Rajasthan
Trough,2025-06-19,0.9 km,Punjab ; Assam & Meghalaya ; East Rajasthan ; West Madhya Pradesh ; East Madhya Pradesh ; Jharkhand ; Gangetic West Bengal
Western Disturbances (WD),2025-06-19,5.8 km,Punjab ; Haryana ; Jammu & Kashmir ; Himachal Pradesh ; Ladakh
Low Pressure (L) with associated CYCIR,2025-06-20,7.6 km,Bihar
Cyclonic Circulation (CYCIR),2025-06-20,5.8 km,East Rajasthan
Trough,2025-06-20,3.1 km,West Uttar Pradesh ; Gujarat Region ; East Rajasthan
Trough,2025-06-20,0.9 km to 1.5 km,West Rajasthan ; East Rajasthan ; West Uttar Pradesh ; Bihar ; Gangetic West Bengal ; Assam & Meghalaya
Low Pressure (L) with associated CYCIR,2025-06-22,5.8 km,West Uttar Pradesh ; East Uttar Pradesh
Upper-Level Cyclonic Circulation,2025-06-22,1.5 km to 5.8 km,Bangladesh ; Gangetic West Bengal
Trough,2025-06-22,1.5 km to 4.5 km,Pakistan ; West Rajasthan ; East Rajasthan ; West Madhya Pradesh ; East Madhya Pradesh ; West Uttar Pradesh ; East Uttar Pradesh ; Jharkhand ; Bangladesh ; Gangetic West Bengal
Trough,2025-06-22,3.1 km,Gujarat Region ; Bangladesh
Upper-Level Cyclonic Circulation,2025-06-22,0.9 km,Assam & Meghalaya
Western Disturbances (WD),2025-06-01,3.1 km,North pakistan ; Jammu & Kashmir ; Punjab
Westerly Trough,2025-06-01,5.8 km,Jammu & Kashmir ; North Pakistan ; Himachal Pradesh ; Ladakh
Upper-Level Cyclonic Circulation,2025-06-01,1.5 km,Central Pakistan
Upper-Level Cyclonic Circulation,2025-06-01,0.9 km,"Haryana, Chandigarh & Delhi"
Trough,2025-06-01,0.9 km,"Central Pakistan ; Haryana, Chandigarh & Delhi ; West Rajasthan"
Upper-Level Cyclonic Circulation,2025-06-01,0.9 km,Assam & Meghalaya
Trough,2025-06-01,1.5 km,Bangladesh ; Gangetic West Bengal ; Sub-Himalayan West Bengal & Sikkim ; Assam & Meghalaya ; Nagaland-Manipur-Mizoram-Tripura
Low Pressure (L) with associated CYCIR,2025-06-29,7.6 km,NW Bay ; Gangetic West Bengal ; Bangladesh
Mean Sea Level Trough,2025-06-29,Surface,"Punjab ; Haryana, Chandigarh & Delhi ; East Uttar Pradesh ; Bihar ; Gangetic West Bengal ; NW Bay ; NE Bay"
Trough,2025-06-29,3.1 km to 5.8 km,West Rajasthan ; Gujarat Region ; West Madhya Pradesh ; East Madhya Pradesh ; Chhattisgarh ; Odisha ; NW Bay ; Gangetic West Bengal ; Bangladesh
Upper-Level Cyclonic Circulation,2025-06-29,1.5 km,"Haryana, Chandigarh & Delhi"
Cyclonic Circulation (CYCIR),2025-06-29,1.5 km,West Uttar Pradesh ; East Uttar Pradesh
Upper-Level Cyclonic Circulation,2025-06-29,5.8 km,NW Arabian Sea ; NE Arabian Sea ; WC Arabian Sea
