weather system,date,heightAboveMSL,Regions
Upper-Level Cyclonic Circulation,2026-06-06,3.1 km to 5.8 km,West Uttar Pradesh
Upper-Level Cyclonic Circulation,2026-06-07,1.5 km to 3.1 km,East Uttar Pradesh
Upper-Level Cyclonic Circulation,2026-06-07,1.5 km,"Haryana, Chandigarh & Delhi"
Upper-Level Cyclonic Circulation,2026-06-07,5.8 km,EC Arabian Sea ; Konkan & Goa
Trough,2026-06-07,3.1 km to 4.6 km,Coastal Karnataka ; Coastal Andhra Pradesh
Trough,2026-06-07,0.9 km,East Uttar Pradesh ; Chhattisgarh ; Telangana
Upper-Level Cyclonic Circulation,2026-06-07,5.8 km,N Andaman Sea ; S Andaman Sea
Upper-Level Cyclonic Circulation,2026-06-07,0.9 km,Assam & Meghalaya
Western Disturbances (WD),2026-06-07,3.1 km,Jammu & Kashmir
Upper-Level Cyclonic Circulation,2026-06-08,1.5 km,East Uttar Pradesh
Upper-Level Cyclonic Circulation,2026-06-08,5.8 km,EC Arabian Sea
Trough,2026-06-08,3.1 km to 4.5 km,roughly along Lat. 15°N over Indian region
Trough,2026-06-08,1.5 km,East Uttar Pradesh ; Coastal Andhra Pradesh ; East Madhya Pradesh ; Chhattisgarh ; Odisha
Trough,2026-06-08,1.5 km,Bihar ; NW Bay ; Gangetic West Bengal
Upper-Level Cyclonic Circulation,2026-06-09,1.5 km,West Uttar Pradesh
Upper-Level Cyclonic Circulation,2026-06-09,1.5 km,East Uttar Pradesh
Trough,2026-06-09,1.5 km,Bihar ; Gangetic West Bengal
Upper-Level Cyclonic Circulation,2026-06-09,0.9 km,Sub-Himalayan West Bengal & Sikkim
Upper-Level Cyclonic Circulation,2026-06-09,4.5 km to 5.8 km,North Interior Karnataka
Upper-Level Cyclonic Circulation,2026-06-10,1.5 km,East Uttar Pradesh
Upper-Level Cyclonic Circulation,2026-06-10,1.5 km,West Uttar Pradesh
Trough,2026-06-10,0.9 km,East Uttar Pradesh ; Vidarbha ; Chhattisgarh ; East Madhya Pradesh
Upper-Level Cyclonic Circulation,2026-06-10,0.9 km,Bihar
Trough,2026-06-10,3.1 km to 5.8 km,WC Bay ; Coastal Karnataka ; Coastal Andhra Pradesh ; Telangana ; North Interior Karnataka ; South Interior Karnataka
Upper-Level Cyclonic Circulation,2026-06-10,4.5 km to 5.8 km,North Interior Karnataka
Western Disturbances (WD),2026-06-10,5.8 km,Far West Pakistan ; West Pakistan
Mean Sea Level Trough,2026-06-11,0.9 km,"Punjab ; Bangladesh ; Haryana, Chandigarh & Delhi ; West Uttar Pradesh ; West Madhya Pradesh ; East Madhya Pradesh ; Chhattisgarh ; Jharkhand ; Gangetic West Bengal"
Western Disturbances (WD),2026-06-11,5.8 km,Central Pakistan ; North Pakistan ; West Pakistan
Upper-Level Cyclonic Circulation,2026-06-11,1.5 km,"Haryana, Chandigarh & Delhi"
Trough,2026-06-11,0.9 km,"Haryana, Chandigarh & Delhi ; NE Arabian Sea ; West Rajasthan ; Gujarat Region ; Saurashtra & Kutch"
Upper-Level Cyclonic Circulation,2026-06-11,1.5 km,East Uttar Pradesh
Upper-Level Cyclonic Circulation,2026-06-11,1.5 km,WC Bay ; Coastal Andhra Pradesh
Upper-Level Cyclonic Circulation,2026-06-11,3.1 km,Coastal Andhra Pradesh
Trough,2026-06-11,3.1 km,EC Arabian Sea ; WC Bay ; Konkan & Goa ; Madhya Maharashtra ; North Interior Karnataka ; Telangana ; Coastal Andhra Pradesh
Upper-Level Cyclonic Circulation,2026-06-11,4.5 km,North Interior Karnataka
Western Disturbances (WD),2026-06-12,3.1 km,"Haryana, Chandigarh & Delhi"
Westerly Trough,2026-06-12,5.8 km,Jammu & Kashmir ; Punjab ; Haryana ; Delhi ; Himachal Pradesh
Upper-Level Cyclonic Circulation,2026-06-12,1.5 km,Central Pakistan ; West Rajasthan
Trough,2026-06-12,1.5 km,Central Pakistan ; West Rajasthan ; West Madhya Pradesh ; East Madhya Pradesh ; Chhattisgarh ; Jharkhand ; Gangetic West Bengal ; NW Bay
Upper-Level Cyclonic Circulation,2026-06-12,0.9 km,East Rajasthan
Upper-Level Cyclonic Circulation,2026-06-12,3.1 km,Bangladesh
Upper-Level Cyclonic Circulation,2026-06-12,3.1 km,Tamil Nadu & Puducherry
Upper-Level Cyclonic Circulation,2026-06-12,3.1 km,Assam & Meghalaya
Upper-Level Cyclonic Circulation,2026-06-12,5.8 km,Coastal Andhra Pradesh
Western Disturbances (WD),2026-06-13,3.1 km to 4.5 km,"Haryana, Chandigarh & Delhi"
Westerly Trough,2026-06-13,5.8 km,Jammu & Kashmir ; Punjab ; Haryana ; Delhi ; Himachal Pradesh
Upper-Level Cyclonic Circulation,2026-06-13,1.5 km,Central Pakistan ; West Rajasthan
Mean Sea Level Trough,2026-06-13,0.9 km,Central Pakistan ; West Rajasthan ; East Rajasthan ; West Madhya Pradesh ; East Madhya Pradesh ; Chhattisgarh ; Jharkhand ; Gangetic West Bengal ; Bangladesh
Upper-Level Cyclonic Circulation,2026-06-13,3.1 km,Tamil Nadu & Puducherry
Upper-Level Cyclonic Circulation,2026-06-13,5.8 km,Telangana
Induced Cyclonic Circulation,2026-06-13,1.5 km,"Haryana, Chandigarh & Delhi"
Upper-Level Cyclonic Circulation,2026-06-13,1.5 km,Assam & Meghalaya
Westerly Trough,2026-06-14,1.5 km,Gangetic West Bengal ; Sub-Himalayan West Bengal & Sikkim ; Bihar ; Jharkhand ; Bangladesh
Trough,2026-06-14,3.1 km to 4.5 km,WC Bay ; Coastal Andhra Pradesh ; SW Bay ; Tamil Nadu & Puducherry
Trough,2026-06-14,5.8 km,West Uttar Pradesh ; East Uttar Pradesh ; Madhya Maharashtra ; West Madhya Pradesh
Westerly Trough,2026-06-14,12.6 km,North Pakistan ; Jammu & Kashmir ; Punjab ; Central Pakistan ; Haryana
Westerly Trough,2026-06-14,5.8 km,Jammu & Kashmir ; Punjab ; Haryana ; Delhi ; Himachal Pradesh
Upper-Level Cyclonic Circulation,2026-06-15,5.8 km,Madhya Maharashtra
Upper-Level Cyclonic Circulation,2026-06-15,1.5 km,Punjab
Upper-Level Cyclonic Circulation,2026-06-15,3.1 km,Central Pakistan ; West Rajasthan
Western Disturbances (WD),2026-06-15,3.1 km,North pakistan ; Jammu & Kashmir
Upper-Level Cyclonic Circulation,2026-06-15,5.8 km to 9.6 km,Jammu & Kashmir
Upper-Level Cyclonic Circulation,2026-06-16,1.5 km,"Haryana, Chandigarh & Delhi"
Western Disturbances (WD),2026-06-16,4.5 km to 7.6 km,Himachal Pradesh
Westerly Trough,2026-06-16,5.8 km,Jammu & Kashmir ; Punjab ; Haryana ; Delhi ; Himachal Pradesh
Upper-Level Cyclonic Circulation,2026-06-16,0.9 km,East Uttar Pradesh
Trough,2026-06-16,0.9 km,East Uttar Pradesh ; Coastal Andhra Pradesh ; East Madhya Pradesh ; Vidarbha ; Telangana
Upper-Level Cyclonic Circulation,2026-06-16,0.9 km,Bihar ; Jharkhand
Trough,2026-06-16,3.1 km,WC Bay ; Kerala
Upper-Level Cyclonic Circulation,2026-06-16,0.9 km,Assam & Meghalaya
Upper-Level Cyclonic Circulation,2026-06-16,5.8 km,Madhya Maharashtra
Upper-Level Cyclonic Circulation,2026-06-16,5.8 km to 9.4 km,Jammu & Kashmir
Western Disturbances (WD),2026-06-17,3.1 km,North pakistan
Westerly Trough,2026-06-17,5.8 km,North Pakistan ; Jammu & Kashmir
Induced Cyclonic Circulation,2026-06-17,1.5 km,Punjab
Upper-Level Cyclonic Circulation,2026-06-17,3.1 km to 5.8 km,West Uttar Pradesh
Trough,2026-06-17,1.5 km,East Uttar Pradesh ; East Madhya Pradesh ; Vidarbha ; Coastal Andhra Pradesh ; Telangana
Upper-Level Cyclonic Circulation,2026-06-17,5.8 km,Vidarbha ; Chhattisgarh
Trough,2026-06-17,3.1 km,Tamil Nadu & Puducherry ; Lakshadweep
Western Disturbances (WD),2026-06-18,5.8 km,West Pakistan ; South Pakistan ; Central Pakistan
Upper-Level Cyclonic Circulation,2026-06-18,3.1 km,West Uttar Pradesh
Trough,2026-06-18,5.8 km,West Madhya Pradesh ; EC Arabian Sea ; Madhya Maharashtra ; Konkan & Goa
Upper-Level Cyclonic Circulation,2026-06-18,5.8 km,West Madhya Pradesh
Trough,2026-06-18,0.9 km,Vidarbha ; Tamil Nadu & Puducherry ; Telangana ; Coastal Andhra Pradesh ; Rayalaseema
Upper-Level Cyclonic Circulation,2026-06-18,0.9 km,Assam & Meghalaya
Upper-Level Cyclonic Circulation,2026-06-18,3.1 km,SE Arabian Sea ; Kerala
Trough,2026-06-18,3.1 km,Tamil Nadu & Puducherry ; Lakshadweep
Western Disturbances (WD),2026-06-18,3.1 km,North pakistan
Westerly Trough,2026-06-18,5.8 km,North Pakistan ; Jammu & Kashmir
Induced Cyclonic Circulation,2026-06-19,1.5 km,Punjab
Upper-Level Cyclonic Circulation,2026-06-19,5.8 km,West Madhya Pradesh
Trough,2026-06-19,5.8 km,West Madhya Pradesh ; EC Arabian Sea ; Madhya Maharashtra ; Konkan & Goa
Western Disturbances (WD),2026-06-19,3.1 km to 5.8 km,Punjab
Trough,2026-06-19,0.9 km,Vidarbha ; Tamil Nadu & Puducherry ; Telangana ; Coastal Andhra Pradesh
Upper-Level Cyclonic Circulation,2026-06-19,3.1 km,Lakshadweep
Upper-Level Cyclonic Circulation,2026-06-20,0.9 km,East Uttar Pradesh
Trough,2026-06-20,0.9 km,East Uttar Pradesh ; Coastal Andhra Pradesh ; East Madhya Pradesh ; Vidarbha ; Chhattisgarh
Westerly Trough,2026-06-20,1.5 km,Gangetic West Bengal ; Sub-Himalayan West Bengal & Sikkim ; Bihar ; Jharkhand ; Odisha
Upper-Level Cyclonic Circulation,2026-06-20,5.8 km,Kerala
Western Disturbances (WD),2026-06-20,3.1 km to 5.8 km,North pakistan ; Jammu & Kashmir
Westerly Trough,2026-06-20,7.6 km,Central Pakistan ; North Pakistan ; West Pakistan
Upper-Level Cyclonic Circulation,2026-06-20,5.8 km,Gujarat Region
Trough,2026-06-20,5.8 km,Telangana ; EC Arabian Sea ; Gujarat Region
Western Disturbances (WD),2026-06-21,5.8 km,North pakistan ; Jammu & Kashmir
Trough,2026-06-21,0.9 km,Chhattisgarh ; Telangana
Induced Cyclonic Circulation,2026-06-21,1.5 km,West Uttar Pradesh
Upper-Level Cyclonic Circulation,2026-06-21,0.9 km,Assam & Meghalaya
Upper-Level Cyclonic Circulation,2026-06-21,3.1 km to 4.5 km,Rayalaseema
Trough,2026-06-21,5.8 km,Gujarat Region ; Saurashtra & Kutch ; WC Arabian Sea
Upper-Level Cyclonic Circulation,2026-06-22,3.1 km to 5.8 km,NW Bay ; NE Bay ; WC Bay ; EC Bay
Trough,2026-06-22,1.5 km,Telangana ; Rayalaseema ; Tamil Nadu & Puducherry ; Gulf of Mannar
Upper-Level Cyclonic Circulation,2026-06-22,0.9 km,Assam & Meghalaya
Western Disturbances (WD),2026-06-22,3.1 km to 5.8 km,Punjab
Upper-Level Cyclonic Circulation,2026-06-22,1.5 km,"Haryana, Chandigarh & Delhi"
Upper-Level Cyclonic Circulation,2026-06-22,1.5 km,West Uttar Pradesh
Trough,2026-06-22,3.1 km,Gujarat Region ; Saurashtra & Kutch ; WC Arabian Sea
Trough,2026-06-23,1.5 km,Bihar ; Jharkhand ; Gangetic West Bengal ; Odisha ; NW Bay
Upper-Level Cyclonic Circulation,2026-06-23,4.5 km to 5.8 km,NW Bay ; NE Bay ; WC Bay ; EC Bay
Western Disturbances (WD),2026-06-23,3.1 km,West Uttar Pradesh
Westerly Trough,2026-06-23,5.8 km,West Uttar Pradesh ; East Uttar Pradesh ; West Rajasthan ; East Rajasthan ; Gujarat Region ; Saurashtra & Kutch
Upper-Level Cyclonic Circulation,2026-06-23,1.5 km,"Haryana, Chandigarh & Delhi"
Upper-Level Cyclonic Circulation,2026-06-23,5.8 km,Lakshadweep
Upper-Level Cyclonic Circulation,2026-06-23,3.1 km,Gujarat Region ; Saurashtra & Kutch
Upper-Level Cyclonic Circulation,2026-06-24,0.9 km,Bangladesh
Upper-Level Cyclonic Circulation,2026-06-24,1.5 km,Assam & Meghalaya
Upper-Level Cyclonic Circulation,2026-06-24,3.1 km to 5.8 km,NW Bay ; NE Bay ; Bangladesh
Upper-Level Cyclonic Circulation,2026-06-24,3.1 km,East Madhya Pradesh
Trough,2026-06-24,3.1 km,East Madhya Pradesh ; EC Arabian Sea ; Madhya Maharashtra ; North Interior Karnataka
Western Disturbances (WD),2026-06-24,5.8 km to 7.6 km,"Haryana, Chandigarh & Delhi"
Westerly Trough,2026-06-24,5.8 km,EC Arabian Sea ; Gujarat Region ; Saurashtra & Kutch ; Madhya Maharashtra
Upper-Level Cyclonic Circulation,2026-06-25,0.9 km,East Uttar Pradesh
Upper-Level Cyclonic Circulation,2026-06-25,0.9 km,Assam & Meghalaya
Western Disturbances (WD),2026-06-25,3.1 km to 7.6 km,"Haryana, Chandigarh & Delhi"
Upper-Level Cyclonic Circulation,2026-06-25,1.5 km,Central Pakistan ; West Rajasthan ; East Rajasthan
Upper-Level Cyclonic Circulation,2026-06-25,1.5 km,West Madhya Pradesh ; East Madhya Pradesh
Upper-Level Cyclonic Circulation,2026-06-25,4.5 km to 7.6 km,NE Bay ; EC Bay
Upper-Level Cyclonic Circulation,2026-06-25,3.1 km to 5.8 km,East Madhya Pradesh ; West Madhya Pradesh
Trough,2026-06-25,3.1 km to 5.8 km,East Madhya Pradesh ; West Madhya Pradesh ; EC Arabian Sea ; Madhya Maharashtra
Upper-Level Cyclonic Circulation,2026-06-26,3.1 km to 5.8 km,Gujarat Region ; Saurashtra & Kutch
Western Disturbances (WD),2026-06-26,3.1 km to 7.6 km,"Haryana, Chandigarh & Delhi"
Upper-Level Cyclonic Circulation,2026-06-26,1.5 km,Punjab ; Pakistan
Upper-Level Cyclonic Circulation,2026-06-26,3.1 km to 5.8 km,NE Bay
Upper-Level Cyclonic Circulation,2026-06-26,3.1 km to 5.8 km,Telangana
Trough,2026-06-26,3.1 km to 4.5 km,Coastal Andhra Pradesh ; Madhya Maharashtra ; Telangana ; Marathwada
Trough,2026-06-26,1.5 km,East Uttar Pradesh ; Telangana ; East Madhya Pradesh ; Vidarbha ; Chhattisgarh
Mean Sea Level Trough,2026-06-27,Surface,"Punjab ; Bihar ; Haryana, Chandigarh & Delhi ; West Uttar Pradesh ; East Uttar Pradesh"
Upper-Level Cyclonic Circulation,2026-06-27,3.1 km to 4.5 km,Telangana
Trough,2026-06-27,3.1 km to 4.5 km,Coastal Andhra Pradesh ; Madhya Maharashtra ; Telangana ; Marathwada
Trough,2026-06-27,1.5 km,West Uttar Pradesh ; East Uttar Pradesh ; Telangana ; East Madhya Pradesh ; Vidarbha ; Chhattisgarh
Upper-Level Cyclonic Circulation,2026-06-27,1.5 km,Punjab ; Pakistan
Upper-Level Cyclonic Circulation,2026-06-27,4.5 km to 5.8 km,Gujrat Region
Upper-Level Cyclonic Circulation,2026-06-27,5.8 km,WC Bay ; Coastal Andhra Pradesh
Upper-Level Cyclonic Circulation,2026-06-27,0.9 km,Chhattisgarh ; Odisha
Western Disturbances (WD),2026-06-27,3.1 km to 5.8 km,"Haryana, Chandigarh & Delhi"
Western Disturbances (WD),2026-06-28,5.8 km,"Haryana, Chandigarh & Delhi"
Trough,2026-06-28,0.9 km,East Madhya Pradesh ; Telangana ; Vidarbha
Upper-Level Cyclonic Circulation,2026-06-28,3.1 km to 5.8 km,West Madhya Pradesh ; East Madhya Pradesh
Upper-Level Cyclonic Circulation,2026-06-28,5.8 km to 7.6 km,EC Arabian Sea ; Konkan & Goa
Upper-Level Cyclonic Circulation,2026-06-28,5.8 km to 7.6 km,Telangana
Trough,2026-06-28,4.5 km,Coastal Andhra Pradesh ; Madhya Maharashtra ; Chhattisgarh ; Marathwada
Trough,2026-06-28,1.5 km,North Interior Karnataka ; Comorin Area ; Rayalaseema ; South Interior Karnataka ; Tamil Nadu & Puducherry
Mean Sea Level Trough,2026-06-29,Surface,"Punjab ; Bihar ; Haryana, Chandigarh & Delhi ; West Uttar Pradesh ; East Uttar Pradesh"
Upper-Level Cyclonic Circulation,2026-06-29,1.5 km,Assam & Meghalaya
Upper-Level Cyclonic Circulation,2026-06-29,5.8 km to 7.6 km,EC Arabian Sea
Upper-Level Cyclonic Circulation,2026-06-29,5.8 km to 7.6 km,Telangana
Trough,2026-06-29,0.9 km,"East Uttar Pradesh ; Bihar ; Sub-Himalayan West Bengal & Sikkim ; Assam & Meghalaya ; Nagaland, Manipur, Mizoram & Tripura"
Upper-Level Cyclonic Circulation,2026-06-29,1.5 km,West Uttar Pradesh
Trough,2026-06-29,3.1 km to 4.5 km,West Madhya Pradesh ; East Madhya Pradesh ; EC Arabian Sea ; Saurashtra & Kutch ; Marathwada
Western Disturbances (WD),2026-06-29,5.8 km,Uttarakhand ; West Uttar Pradesh ; Himachal Pradesh ; Ladakh ; Delhi
Mean Sea Level Trough,2026-06-30,0.9 km,Punjab ; NW Bay ; NE Bay
Upper-Level Cyclonic Circulation,2026-06-30,1.5 km to 5.8 km,NW Bay ; NE Bay ; Bangladesh
Upper-Level Cyclonic Circulation,2026-06-30,1.5 km,Bihar
Trough,2026-06-30,4.5 km to 5.8 km,West Madhya Pradesh ; East Madhya Pradesh ; EC Arabian Sea ; Marathwada ; Madhya Maharashtra ; Konkan & Goa
Upper-Level Cyclonic Circulation,2026-06-30,1.5 km,Assam & Meghalaya
Upper-Level Cyclonic Circulation,2026-06-30,5.8 km,EC Arabian Sea ; Madhya Maharashtra ; Konkan & Goa
Upper-Level Cyclonic Circulation,2026-06-30,5.8 km,Odisha
Trough,2026-06-30,0.9 km,"East Uttar Pradesh ; Nagaland, Manipur, Mizoram & Tripura ; Bihar ; Sub-Himalayan West Bengal & Sikkim ; Assam & Meghalaya"
Upper-Level Cyclonic Circulation,2026-06-30,3.1 km,Saurashtra & Kutch
